danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,songName,duration_min
0.5504252733900364,0.45084745762711864,8,0,0.19770446516471482,0.31460012955858446,0,0.5759086648076612,0.7671491504090622,0.7700326425453683,3BZEcbdtXQSo7OrvKRJ6mb,MONTERO (Call Me By Your Name),0.22909311243991853
0.8456865127582018,0.3581920903954802,1,1,0.49449340664403185,0.08101331127059049,0,0.2288742729851604,0.1829242710299979,0.6526758132496215,6toQdWWc4noiOk3Eo5mVDS,Beat Box 3 (feat. DaBaby),0.3462374965228115
0.42162818955042536,0.4192090395480226,6,0,0.16374010476687692,0.10696740219147871,0,0.2448306304654404,0.2080973358506398,0.8144752804632491,6h3VI9aFIrM6DWM9r1NFes,Around,0.24417783186433356
0.7667071688942892,0.4790960451977402,4,1,0.05323779864755359,0.1260357138884578,0,0.38995601895704296,0.6360394378015523,0.4713033255374764,0xtRShSDM9MNsaARH6hJkF,Marigold,0.41431631875199676
0.5540704738760632,0.6519774011299435,1,1,0.13059868825931237,0.10082316842245212,0,0.35726001548503455,0.4965387035871617,0.1521755443550909,49nkBg3OJtp6m6TQPmG1Qw,Wolves,0.3972765568658864
0.7582017010935602,0.5480225988700564,0,0,0.03916196098559258,0.014380155396146826,0,0.32229497228117615,0.03796937277113488,0.4640994534562329,3aQem4jVGdhtg116TmJnHz,What’s Next,0.30811198903428655
0.7132442284325639,0.543502824858757,1,1,0.279037960523984,0.20972441522519947,0,0.1667135549598121,0.4755611495699601,0.5302224945908427,2fa9FqK1x57Gl5BvTCs7ar,1v1 Rust,0.31444012244371694
0.43499392466585673,0.7186440677966102,7,0,0.02448146872130095,0.016498856695811172,0,0.665522740275174,0.04415775120620935,0.5906612304113461,2hjqFVoMk6ssbfgtHEyhsY,Ark,0.3128243646959283
0.5370595382746052,0.527683615819209,2,0,0.01896344372237746,0.0003956674677123164,1,0.382292963491844,0.171386616320537,0.3709243718498694,7exvmI4FqAE4NFYTkF1gR5,Love Is a Battlefield,0.4387382058465727
0.43377885783718106,0.7016949152542372,1,1,0.057215251211919955,0.0015196385071842514,0,0.20202729656745883,0.3224250052443885,0.7211751316332529,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,0.3456081641697954
0.5066828675577156,0.38192090395480227,6,1,0.22669196533415792,0.21078376587503161,0,0.5371841441546807,0.4566813509544787,0.5399777380341935,2CnjVYs88XhZBZ5x2KR0ra,Lost In America,0.31186865003576486
0.6306196840826247,0.3649717514124294,1,1,0.6445013497429228,0.0016997281176557208,0,0.18237006700432934,0.09796517726033144,0.5639906449716723,2JfeUjJvP1lJkCSne9g0de,Grammys,0.37779881089247164
0.38031591737545567,0.6779661016949152,7,1,0.009017912800296457,0.0012865813642211736,0,0.49401330004019967,0.23117264526956155,0.2648736195705192,3SawmGBjjq8EOYZJV11cJm,Only Wanna Be With You - Pokémon 25 Version,0.40850277352900616
0.9708383961117861,0.7751412429378531,7,1,0.19477808357349716,0.003744274871831814,1,0.203777440119012,0.8542059995804487,0.41031429393298896,1pKYYY0dkg23sQQXi0Q5zN,Around the World,0.6154131111642751
0.9720534629404618,0.3706214689265537,11,1,0.47600658893960013,0.0042315761707546135,0,0.39876045209131344,0.6182085168869309,0.46511875132883923,4aarlAfLKVCTxUDNgbwhjH,Cry Baby (feat. DaBaby),0.22932582594992373
