id,songName,cluster,danceability,energy,speechiness,acousticness,liveness,valence,tempo,duration_min,key,mode,instrumentalness
7ddXYLA5CBEgQA7KbqWJIb,Higher,2,0.5334143377885784,0.648587570621469,0.0583272566547641,0.1620536359827517,0.3030425336182867,0.0697503671071953,0.2831271808597121,0.4259786312588182,5,0,0
7DT8GwyRKluJhnl0BEOUA2,Pretty Thoughts,2,0.3061968408262454,0.4248587570621468,0.1229747178740407,0.1885374022285559,0.3652971393372859,0.0969162995594713,0.021080080543292,0.3644738541738023,9,1,0
2IDMCaW8K2nrFOoR5UANUo,Fallen,2,0.4155528554070474,0.6813559322033897,0.1487566235319221,0.1281544151881221,0.2202665979576039,0.2143906020558003,0.1678652275598134,0.4373834153598375,1,0,0
0gEyKnHvgkrkBM6fbeHdwK,Linger,2,0.3426488456865127,0.3672316384180791,0.0034489042061708,0.0829201424402883,0.2892172538370737,0.1860709041325781,0.2449191440399215,0.4532629435740433,7,1,0
1DRW9bQzt2SE8f7H4KJZyL,Sky Walker (feat. Travis Scott),2,0.5735115431348725,0.6870056497175141,0.0635597009151806,0.0927721034837276,0.5509819092671822,0.1074050765680721,0.5645534474780196,0.4342014027561118,6,1,0
7x6cBmHXwdS1EGwVx4silu,Only Us,2,0.2928311057108141,0.7016949152542372,0.0687759387898353,0.0062655294184323,0.1552279842876136,0.1944619257394587,0.2683629951098715,0.3520539885005915,1,1,0
6vAPPcbTWRvRiDCW2n3lw5,ILL NANA (feat. Trippie Redd),2,0.4750911300121507,0.7231638418079096,0.053078504991062,0.003553591754862,0.3758214081911824,0.3633312355779315,0.1518065960453744,0.3401495831697664,7,1,0
3cYgOAFB1HAUhC7b7U8viI,Porcelain,2,0.1701093560145808,0.5966101694915255,0.015057453145815,0.0014560774681943,0.4326440098193646,0.3203272498426683,0.2442000075040334,0.4082380453126614,0,0,0
1SARbfnOIcuohWfh4pdLuC,All There Is (feat. Steffaloo),2,0.5358444714459295,0.7096045197740113,0.0197760527523775,0.0490209216456588,0.3924862143819118,0.277323264107405,0.5022637167477519,0.4344904491430316,5,1,0
1U6IMPy20hUBq1foQxkcw2,All Over You,2,0.4386391251518834,0.6406779661016949,0.2818216507147763,0.1451040255854369,0.2717012491631305,0.2647367316970841,0.4607914253911478,0.4436288713724495,1,1,0
4YaNLEPw3MrIgkGOkBrAh2,Across The Room (feat. Leon Bridges),2,0.496962332928311,0.5401129943502825,0.010488984824534,0.0163929216308279,0.2413413330580694,0.2301237675687014,0.1648823742761735,0.4643697007837096,6,1,0
5Nu5Uyoauauy9LFePYL1Z3,Late Night,2,0.5528554070473877,0.5864406779661017,0.0815113499648897,0.037897739822421,0.3652971393372859,0.4273127753303964,0.4337581450029391,0.3893929952705654,2,1,0
